,keys,Actual TOW,Estimated TOW,Difference
4060,AB_2642_BOM_4,64158.0,0.0,64158.0
4061,AB_2127_BOM_4,68335.0,0.0,68335.0
4062,AB_2485_BLR_4,69791.0,0.0,69791.0
4063,AB_2485_MAA_4,72145.0,0.0,72145.0
4064,AB_2486_IXZ_4,68144.0,0.0,68144.0
4065,AB_2486_MAA_4,63479.0,0.0,63479.0
4066,AB_2145_AMD_1,71480.0,18022.3,53457.7
4067,AB_2561_BLR_13,44377.0,0.0,44377.0
4068,AB_2564_CCU_9,44398.0,0.0,44398.0
4069,AB_2505_AMD_10,44774.0,0.0,44774.0
4070,AB_2120_BOM_12,44398.0,0.0,44398.0
4071,AB_2128_DEL_12,44398.0,0.0,44398.0
4072,AB_2145_AMD_11,44520.0,0.0,44520.0
4073,AB_2127_BOM_12,44398.0,0.0,44398.0
4074,AB_2505_AMD_11,44774.0,0.0,44774.0
4075,AB_2607_PNQ_11,44774.0,0.0,44774.0
4076,AB_2607_DEL_11,44774.0,0.0,44774.0
4077,AB_2608_AYJ_11,44774.0,0.0,44774.0
4078,AB_2608_DEL_11,44774.0,0.0,44774.0
4079,AB_2719_DEL_11,44520.0,0.0,44520.0
4080,AB_2146_DEL_12,44398.0,0.0,44398.0
4081,AB_2563_PNQ_9,44398.0,0.0,44398.0
4082,AB_2625_DEL_13,44757.0,0.0,44757.0
4083,AB_2642_BOM_11,44520.0,0.0,44520.0
4084,AB_2376_BOM_9,44377.0,0.0,44377.0
4085,AB_2563_PNQ_13,44377.0,0.0,44377.0
4086,AB_2562_CCU_13,44377.0,0.0,44377.0
4087,AB_2607_PNQ_12,44774.0,0.0,44774.0
4088,AB_2607_DEL_12,44774.0,0.0,44774.0
4089,AB_2437_BLR_13,44757.0,0.0,44757.0
4090,AB_2510_PNQ_10,44774.0,0.0,44774.0
4091,AB_2108_AMD_9,44377.0,0.0,44377.0
4092,AB_2325_BLR_9,44377.0,0.0,44377.0
4093,AB_2366_BLR_9,44377.0,0.0,44377.0
4094,AB_2509_PNQ_13,44757.0,0.0,44757.0
4095,AB_2627_GOX_13,44757.0,0.0,44757.0
4096,AB_2107_BOM_9,44377.0,0.0,44377.0
4097,AB_2564_CCU_13,44377.0,0.0,44377.0
4098,AB_2534_GOX_9,44377.0,0.0,44377.0
4099,AB_2562_CCU_9,44398.0,0.0,44398.0
4100,AB_2607_PNQ_10,44774.0,0.0,44774.0
4101,AB_2607_DEL_10,44774.0,0.0,44774.0
4102,AB_2643_HYD_11,44520.0,0.0,44520.0
4103,AB_2386_IXB_11,44520.0,0.0,44520.0
4104,AB_2510_PNQ_11,44774.0,0.0,44774.0
4105,AB_2608_AYJ_12,44774.0,0.0,44774.0
4106,AB_2608_DEL_12,44774.0,0.0,44774.0
4107,AB_2359_BLR_11,44398.0,0.0,44398.0
4108,AB_2510_PNQ_12,44774.0,0.0,44774.0
4109,AB_2355_DEL_12,44398.0,0.0,44398.0
4110,AB_2365_PNQ_13,44757.0,0.0,44757.0
4111,AB_2533_AMD_9,44377.0,0.0,44377.0
4112,AB_2561_BLR_9,44398.0,0.0,44398.0
4113,AB_2624_GOX_13,44757.0,0.0,44757.0
4114,AB_2371_GOX_12,44398.0,0.0,44398.0
4115,AB_2385_BOM_11,44520.0,0.0,44520.0
4116,AB_2738_BOM_11,44520.0,0.0,44520.0
4117,AB_2364_BLR_13,44757.0,0.0,44757.0
4118,AB_2505_AMD_12,44774.0,0.0,44774.0
4119,AB_2608_AYJ_10,44774.0,0.0,44774.0
4120,AB_2608_DEL_10,44774.0,0.0,44774.0
4121,AB_2311_BLR_10,44866.0,0.0,44866.0
4122,AB_2312_PNQ_11,44866.0,0.0,44866.0
4123,AB_2612_BLR_11,44866.0,0.0,44866.0
4124,AB_2613_VNS_11,44866.0,0.0,44866.0
4125,AB_2504_GAU_12,44951.0,0.0,44951.0
4126,AB_2367_BOM_12,44951.0,0.0,44951.0
4127,AB_2462_BLR_12,44951.0,0.0,44951.0
4128,AB_2463_GOX_12,44951.0,0.0,44951.0
4129,AB_2503_BOM_12,44951.0,0.0,44951.0
4130,AB_2526_LKO_11,44746.0,0.0,44746.0
4131,AB_2332_AMD_11,44746.0,0.0,44746.0
4132,AB_2451_BOM_11,44746.0,0.0,44746.0
4133,AB_2524_AMD_11,44746.0,0.0,44746.0
4134,AB_2524_BOM_11,44746.0,0.0,44746.0
4135,AB_2525_LKO_11,44746.0,0.0,44746.0
4136,AB_2525_BOM_11,44746.0,0.0,44746.0
4137,AB_2624_GOX_1,68003.0,10320.0,57683.0
4138,AB_2358_GOX_12,44818.0,0.0,44818.0
4139,AB_2350_DEL_12,44818.0,0.0,44818.0
4140,AB_2355_DEL_13,44746.0,0.0,44746.0
4141,AB_2371_GOX_13,44746.0,0.0,44746.0
4142,AB_2572_BLR_13,45516.0,0.0,45516.0
4143,AB_2630_DEL_13,44796.0,0.0,44796.0
4144,AB_2143_PNQ_12,44818.0,0.0,44818.0
4145,AB_2127_BOM_13,44746.0,0.0,44746.0
4146,AB_2340_BLR_12,44818.0,0.0,44818.0
4147,AB_2380_BOM_12,44818.0,0.0,44818.0
4148,AB_2411_DEL_13,44976.0,0.0,44976.0
4149,AB_2143_PNQ_13,44976.0,0.0,44976.0
4150,AB_2359_BLR_12,44746.0,0.0,44746.0
4151,AB_2384_BBI_13,45516.0,0.0,45516.0
4152,AB_2550_BLR_13,45516.0,0.0,45516.0
4153,AB_2551_PNQ_13,45516.0,0.0,45516.0
4154,AB_2628_BLR_13,44796.0,0.0,44796.0
4155,AB_2822_AYJ_13,45516.0,0.0,45516.0
4156,AB_2142_GOX_13,44976.0,0.0,44976.0
4157,AB_2411_DEL_12,44818.0,0.0,44818.0
4158,AB_2311_BLR_13,44951.0,0.0,44951.0
4159,AB_2821_BLR_13,45516.0,0.0,45516.0
4160,AB_2350_DEL_13,44976.0,0.0,44976.0
4161,AB_2410_BOM_12,44818.0,0.0,44818.0
4162,AB_2120_BOM_13,44746.0,0.0,44746.0
4163,AB_2128_DEL_13,44746.0,0.0,44746.0
4164,AB_2358_GOX_13,44976.0,0.0,44976.0
4165,AB_2629_GOX_13,44796.0,0.0,44796.0
4166,AB_2142_GOX_12,44818.0,0.0,44818.0
4167,AB_2410_BOM_13,44976.0,0.0,44976.0
4168,AB_2146_DEL_13,44746.0,0.0,44746.0
4169,AB_2340_BLR_13,44976.0,0.0,44976.0
4170,AB_2380_BOM_13,44976.0,0.0,44976.0
4171,AB_2486_IXZ_13,44796.0,0.0,44796.0
4172,AB_2486_MAA_13,44796.0,0.0,44796.0
4173,AB_2485_BLR_13,44796.0,0.0,44796.0
4174,AB_2485_MAA_13,44796.0,0.0,44796.0
4175,AB_2561_BLR_1,70714.0,16190.0,54524.0
4176,AB_2524_AMD_1,66258.0,1661.2,64596.8
4177,AB_2109_BLR_1,61967.0,10221.6,51745.4
4178,AB_2421_BLR_1,68490.0,14822.11,53667.89
4179,AB_2325_BLR_1,69016.0,14616.67,54399.33
4180,AB_2312_PNQ_1,66659.0,14654.75,52004.25
4181,AB_2607_PNQ_1,71148.0,16330.38,54817.62
4182,AB_2355_DEL_1,66411.0,13224.0,53187.0
4183,AB_2405_HYD_1,72943.0,15388.11,57554.89
4184,AB_2410_BOM_1,71323.0,17194.6,54128.4
4185,AB_2375_BLR_1,66105.0,12658.9,53446.1
4186,AB_2638_SXR_1,70979.0,16004.0,54975.0
4187,AB_2359_BLR_1,70817.0,0.0,70817.0
4188,AB_2485_MAA_1,72473.0,16077.44,56395.56
4189,AB_2486_IXZ_1,66468.0,14897.78,51570.22
4190,AB_2719_DEL_1,67719.0,15516.22,52202.78
4191,AB_2625_DEL_1,69922.0,14840.0,55082.0
4192,AB_2728_BOM_1,70410.0,17340.5,53069.5
4193,AB_2498_BOM_1,69542.0,15961.11,53580.89
4194,AB_2492_VNS_1,73342.0,14857.0,58485.0
4195,AB_2406_DEL_1,68433.0,14428.33,54004.67
4196,AB_2373_IXB_1,70263.0,16031.44,54231.56
4197,AB_2850_BLR_1,69536.0,14203.6,55332.4
4198,AB_2851_IXB_1,66878.0,0.0,66878.0
4199,AB_2335_DEL_1,71979.0,18568.2,53410.8
4200,AB_2342_AMD_1,71115.0,15217.0,55898.0
4201,AB_2372_BLR_1,64940.0,0.0,64940.0
4202,AB_2612_BLR_1,63818.0,11510.0,52308.0
4203,AB_2562_CCU_1,69131.0,14690.0,54441.0
4204,AB_2102_AMD_1,70382.0,16367.3,54014.7
4205,AB_2411_DEL_1,70243.0,0.0,70243.0
4206,AB_2551_PNQ_1,63674.0,0.0,63674.0
4207,AB_2350_DEL_1,72117.0,0.0,72117.0
4208,AB_2380_BOM_1,65839.0,0.0,65839.0
4209,AB_2384_BBI_1,71366.0,0.0,71366.0
4210,AB_2550_BLR_1,66395.0,0.0,66395.0
4211,AB_2572_BLR_1,68382.0,0.0,68382.0
4212,AB_2358_GOX_1,67986.0,0.0,67986.0
4213,AB_7596_BLR_1,64011.0,10590.0,53421.0
4214,AB_2172_BOM_1,71016.0,17704.0,53312.0
4215,AB_2607_DEL_1,62953.0,12967.0,49986.0
4216,AB_2371_GOX_1,62704.0,11477.0,51227.0
4217,AB_2518_BOM_1,68933.0,14998.3,53934.7
4218,AB_2323_BLR_1,74033.0,17500.6,56532.4
4219,AB_2729_BLR_1,67169.0,14224.9,52944.1
4220,AB_2385_BOM_1,69593.0,15001.1,54591.9
4221,AB_2738_BOM_2,69211.0,0.0,69211.0
4222,AB_2128_DEL_2,68415.0,0.0,68415.0
4223,AB_2642_BOM_2,63367.0,0.0,63367.0
4224,AB_2643_HYD_2,69251.0,0.0,69251.0
4225,AB_2127_BOM_2,66477.0,0.0,66477.0
4226,AB_2355_DEL_2,64042.0,0.0,64042.0
4227,AB_2371_GOX_2,60000.0,0.0,60000.0
4228,AB_2561_BLR_2,64237.0,0.0,64237.0
4229,AB_2562_CCU_2,63761.0,0.0,63761.0
4230,AB_2563_PNQ_2,65194.0,0.0,65194.0
4231,AB_2564_CCU_2,68170.0,0.0,68170.0
4232,AB_2519_COK_1,69717.0,13653.0,56064.0
4233,AB_2608_AYJ_1,67466.0,14927.0,52539.0
4234,AB_2613_VNS_1,71853.0,15020.0,56833.0
4235,AB_2563_PNQ_1,69556.0,16360.0,53196.0
4236,AB_2127_BOM_1,68364.0,16771.44,51592.56
4237,AB_2627_GOX_1,69620.0,15760.0,53860.0
4238,AB_2372_GAU_1,63766.0,0.0,63766.0
4239,AB_2323_GAU_1,65804.0,23231.0,42573.0
4240,AB_2318_PNQ_15,44377.0,0.0,44377.0
4241,AB_2439_BOM_15,44852.0,0.0,44852.0
4242,AB_2508_AMD_15,44377.0,0.0,44377.0
4243,AB_2629_GOX_15,44757.0,0.0,44757.0
4244,AB_2738_BOM_15,44520.0,0.0,44520.0
4245,AB_2104_BLR_15,44584.0,0.0,44584.0
4246,AB_2120_BOM_15,44877.0,0.0,44877.0
4247,AB_2128_DEL_15,44877.0,0.0,44877.0
4248,AB_2334_DEL_15,44377.0,0.0,44377.0
4249,AB_2358_GOX_15,44866.0,0.0,44866.0
4250,AB_2386_IXB_15,44520.0,0.0,44520.0
4251,AB_2431_HYD_15,44951.0,0.0,44951.0
4252,AB_2524_AMD_15,44796.0,0.0,44796.0
4253,AB_2628_BLR_15,44757.0,0.0,44757.0
4254,AB_2851_IXB_15,44829.0,0.0,44829.0
4255,AB_1071_DOH_15,45446.0,0.0,45446.0
4256,AB_2127_BOM_15,44877.0,0.0,44877.0
4257,AB_2373_IXB_15,44710.0,0.0,44710.0
4258,AB_2385_BOM_15,44520.0,0.0,44520.0
4259,AB_2397_GOX_15,45438.0,0.0,45438.0
4260,AB_2519_COK_15,44584.0,0.0,44584.0
4261,AB_2551_PNQ_15,45516.0,0.0,45516.0
4262,AB_2728_BOM_15,44796.0,0.0,44796.0
4263,AB_2781_BOM_15,44852.0,0.0,44852.0
4264,AB_2822_AYJ_15,45516.0,0.0,45516.0
4265,AB_2850_BLR_15,44829.0,0.0,44829.0
4266,AB_1070_BOM_15,45446.0,0.0,45446.0
4267,AB_2134_BLR_15,44829.0,0.0,44829.0
4268,AB_2146_DEL_15,44877.0,0.0,44877.0
4269,AB_2312_PNQ_15,44818.0,0.0,44818.0
4270,AB_2324_IXA_15,45286.0,0.0,45286.0
4271,AB_2324_GAU_15,45286.0,0.0,45286.0
4272,AB_2336_BLR_15,44377.0,0.0,44377.0
4273,AB_2340_BLR_15,44866.0,0.0,44866.0
4274,AB_2364_BLR_15,44463.0,0.0,44463.0
4275,AB_2372_BLR_15,44710.0,0.0,44710.0
4276,AB_2372_GAU_15,44710.0,0.0,44710.0
4277,AB_2376_BOM_15,44852.0,0.0,44852.0
4278,AB_2405_HYD_15,44951.0,0.0,44951.0
4279,AB_2421_BLR_15,45438.0,0.0,45438.0
4280,AB_2485_BLR_15,44757.0,0.0,44757.0
4281,AB_2497_VNS_15,45438.0,0.0,45438.0
4282,AB_2607_PNQ_15,44746.0,0.0,44746.0
4283,AB_2607_DEL_15,44746.0,0.0,44746.0
4284,AB_2110_BOM_15,44584.0,0.0,44584.0
4285,AB_2145_AMD_15,44520.0,0.0,44520.0
4286,AB_2172_BOM_15,44398.0,0.0,44398.0
4287,AB_2173_CCU_15,44398.0,0.0,44398.0
4288,AB_2311_BLR_15,44976.0,0.0,44976.0
4289,AB_2323_BLR_15,45286.0,0.0,45286.0
4290,AB_2323_GAU_15,45286.0,0.0,45286.0
4291,AB_2335_DEL_15,44377.0,0.0,44377.0
4292,AB_2350_DEL_15,44866.0,0.0,44866.0
4293,AB_2359_BLR_15,44796.0,0.0,44796.0
4294,AB_2375_BLR_15,44398.0,0.0,44398.0
4295,AB_2407_HYD_15,44951.0,0.0,44951.0
4296,AB_2432_BLR_15,44951.0,0.0,44951.0
4297,AB_2485_MAA_15,44757.0,0.0,44757.0
4298,AB_2509_PNQ_15,44463.0,0.0,44463.0
4299,AB_2525_LKO_15,44796.0,0.0,44796.0
4300,AB_2525_BOM_15,44796.0,0.0,44796.0
4301,AB_2541_CCU_15,44710.0,0.0,44710.0
4302,AB_2108_AMD_15,44852.0,0.0,44852.0
4303,AB_2124_BOM_15,44398.0,0.0,44398.0
4304,AB_2342_AMD_15,44377.0,0.0,44377.0
4305,AB_2366_BLR_15,44852.0,0.0,44852.0
4306,AB_2411_DEL_15,44866.0,0.0,44866.0
4307,AB_2451_BOM_15,44796.0,0.0,44796.0
4308,AB_2463_GOX_15,44976.0,0.0,44976.0
4309,AB_2504_GAU_15,44976.0,0.0,44976.0
4310,AB_2572_BLR_15,45516.0,0.0,45516.0
4311,AB_2608_AYJ_15,44746.0,0.0,44746.0
4312,AB_2608_DEL_15,44746.0,0.0,44746.0
4313,AB_2613_VNS_15,44818.0,0.0,44818.0
4314,AB_2624_GOX_15,44463.0,0.0,44463.0
4315,AB_2625_DEL_15,44463.0,0.0,44463.0
4316,AB_2637_BOM_15,45446.0,0.0,45446.0
4317,AB_2729_BLR_15,44796.0,0.0,44796.0
4318,AB_2107_BOM_15,44398.0,0.0,44398.0
4319,AB_2135_GAU_15,44829.0,0.0,44829.0
4320,AB_2325_BLR_15,45430.0,0.0,45430.0
4321,AB_2341_BOM_15,44584.0,0.0,44584.0
4322,AB_2349_BOM_15,45438.0,0.0,45438.0
4323,AB_2365_PNQ_15,44463.0,0.0,44463.0
4324,AB_2377_BLR_15,44710.0,0.0,44710.0
4325,AB_2380_BOM_15,44866.0,0.0,44866.0
4326,AB_2406_DEL_15,44951.0,0.0,44951.0
4327,AB_2410_BOM_15,44866.0,0.0,44866.0
4328,AB_2462_BLR_15,44976.0,0.0,44976.0
4329,AB_2486_IXZ_15,44757.0,0.0,44757.0
4330,AB_2486_MAA_15,44757.0,0.0,44757.0
4331,AB_2498_BOM_15,45438.0,0.0,45438.0
4332,AB_2503_BOM_15,44976.0,0.0,44976.0
4333,AB_2527_BLR_15,44818.0,0.0,44818.0
4334,AB_2612_BLR_15,44818.0,0.0,44818.0
4335,AB_2102_AMD_15,45430.0,0.0,45430.0
4336,AB_2332_AMD_15,44796.0,0.0,44796.0
4337,AB_2371_GOX_15,44877.0,0.0,44877.0
4338,AB_2384_BBI_15,45516.0,0.0,45516.0
4339,AB_2401_LKO_15,44818.0,0.0,44818.0
4340,AB_2409_DEL_15,44951.0,0.0,44951.0
4341,AB_2437_BLR_15,44463.0,0.0,44463.0
4342,AB_2492_VNS_15,45438.0,0.0,45438.0
4343,AB_2510_PNQ_15,44746.0,0.0,44746.0
4344,AB_2518_BOM_15,44584.0,0.0,44584.0
4345,AB_2550_BLR_15,45516.0,0.0,45516.0
4346,AB_2627_GOX_15,44463.0,0.0,44463.0
4347,AB_2638_SXR_15,45446.0,0.0,45446.0
4348,AB_2643_HYD_15,44520.0,0.0,44520.0
4349,AB_2736_BLR_15,44852.0,0.0,44852.0
4350,AB_2821_BLR_15,45516.0,0.0,45516.0
4351,AB_2109_BLR_15,44584.0,0.0,44584.0
4352,AB_2125_CCU_15,44398.0,0.0,44398.0
4353,AB_2355_DEL_15,44877.0,0.0,44877.0
4354,AB_2367_BOM_15,44976.0,0.0,44976.0
4355,AB_2424_VNS_15,45430.0,0.0,45430.0
4356,AB_2491_BOM_15,45430.0,0.0,45430.0
4357,AB_2505_AMD_15,44746.0,0.0,44746.0
4358,AB_2630_DEL_15,44757.0,0.0,44757.0
4359,AB_2642_BOM_15,44520.0,0.0,44520.0
4360,AB_2719_DEL_15,44520.0,0.0,44520.0
4361,AB_2486_MAA_1,64869.0,14788.0,50081.0
4362,AB_2173_CCU_1,70697.0,16367.0,54330.0
4363,AB_2377_BLR_1,69395.0,15502.44,53892.56
4364,AB_2324_IXA_1,67834.0,15382.0,52452.0
4365,AB_2110_BOM_1,68238.0,16797.67,51440.33
4366,AB_2431_HYD_1,69248.0,13910.0,55338.0
4367,AB_2386_IXB_1,71514.0,16632.5,54881.5
4368,AB_2364_BLR_1,64807.0,13241.0,51566.0
4369,AB_2128_DEL_1,69447.0,16013.63,53433.37
4370,AB_2564_CCU_1,69949.0,16350.0,53599.0
4371,AB_2608_DEL_1,68177.0,17449.25,50727.75
4372,AB_2336_BLR_1,71961.0,16870.6,55090.4
4373,AB_2628_BLR_1,67277.0,15750.0,51527.0
4374,AB_2451_BOM_1,68738.0,15796.0,52942.0
4375,AB_2527_BLR_1,68547.0,14861.5,53685.5
4376,AB_2497_VNS_1,71590.0,15596.78,55993.22
4377,AB_2349_BOM_1,66297.0,15198.0,51099.0
4378,AB_2365_PNQ_1,65644.0,23656.56,41987.44
4379,AB_2629_GOX_1,73376.0,11950.0,61426.0
4380,AB_2401_LKO_1,70208.0,0.0,70208.0
4381,AB_2324_GAU_1,72369.0,16096.0,56273.0
4382,AB_2491_BOM_1,67533.0,12362.6,55170.4
4383,AB_2525_LKO_1,73210.0,15426.5,57783.5
4384,AB_2134_BLR_16,44829.0,0.0,44829.0
4385,AB_2366_BLR_16,44852.0,0.0,44852.0
4386,AB_2409_DEL_16,44951.0,0.0,44951.0
4387,AB_2120_BOM_16,44796.0,0.0,44796.0
4388,AB_2525_LKO_16,44463.0,0.0,44463.0
4389,AB_2401_LKO_16,44976.0,0.0,44976.0
4390,AB_2504_GAU_16,44818.0,0.0,44818.0
4391,AB_2109_BLR_16,44584.0,0.0,44584.0
4392,AB_2491_BOM_16,45430.0,0.0,45430.0
4393,AB_2736_BLR_16,44852.0,0.0,44852.0
4394,AB_2367_BOM_16,44818.0,0.0,44818.0
4395,AB_2492_VNS_16,45438.0,0.0,45438.0
4396,AB_2533_AMD_16,44852.0,0.0,44852.0
4397,AB_2334_DEL_16,44398.0,0.0,44398.0
4398,AB_2340_BLR_17,44866.0,0.0,44866.0
4399,AB_2108_AMD_16,44852.0,0.0,44852.0
4400,AB_2407_HYD_16,44951.0,0.0,44951.0
4401,AB_2551_PNQ_16,45516.0,0.0,45516.0
4402,AB_2394_BOM_16,45430.0,0.0,45430.0
4403,AB_2463_GOX_16,44818.0,0.0,44818.0
4404,AB_2498_BOM_16,45438.0,0.0,45438.0
4405,AB_2378_DEL_16,44398.0,0.0,44398.0
4406,AB_2379_GOX_16,44398.0,0.0,44398.0
4407,AB_2411_DEL_16,44866.0,0.0,44866.0
4408,AB_2781_BOM_16,44852.0,0.0,44852.0
4409,AB_2124_BOM_16,44377.0,0.0,44377.0
4410,AB_2342_AMD_16,44398.0,0.0,44398.0
4411,AB_2462_BLR_16,44818.0,0.0,44818.0
4412,AB_2486_IXZ_16,44520.0,0.0,44520.0
4413,AB_2503_BOM_16,44818.0,0.0,44818.0
4414,AB_2850_BLR_16,44829.0,0.0,44829.0
4415,AB_2349_BOM_16,45438.0,0.0,45438.0
4416,AB_2424_VNS_16,45430.0,0.0,45430.0
4417,AB_2410_BOM_16,44866.0,0.0,44866.0
4418,AB_2497_VNS_16,45438.0,0.0,45438.0
4419,AB_2527_BLR_16,44976.0,0.0,44976.0
4420,AB_2107_BOM_16,44377.0,0.0,44377.0
4421,AB_2135_GAU_16,44829.0,0.0,44829.0
4422,AB_2143_PNQ_16,44866.0,0.0,44866.0
4423,AB_2432_BLR_16,44951.0,0.0,44951.0
4424,AB_2519_COK_16,44584.0,0.0,44584.0
4425,AB_2142_GOX_16,44866.0,0.0,44866.0
4426,AB_2397_GOX_16,45438.0,0.0,45438.0
4427,AB_2451_BOM_16,44463.0,0.0,44463.0
4428,AB_2638_SXR_16,45446.0,0.0,45446.0
4429,AB_2406_DEL_16,44951.0,0.0,44951.0
4430,AB_2485_BLR_16,44520.0,0.0,44520.0
4431,AB_2534_GOX_16,44852.0,0.0,44852.0
4432,AB_2371_GOX_16,44796.0,0.0,44796.0
4433,AB_2524_AMD_16,44463.0,0.0,44463.0
4434,AB_2643_HYD_16,44746.0,0.0,44746.0
4435,AB_2110_BOM_16,44584.0,0.0,44584.0
4436,AB_2465_GOX_16,45430.0,0.0,45430.0
4437,AB_2518_BOM_16,44584.0,0.0,44584.0
4438,AB_2125_CCU_16,44377.0,0.0,44377.0
4439,AB_2373_IXB_16,44710.0,0.0,44710.0
4440,AB_2375_BLR_16,44377.0,0.0,44377.0
4441,AB_2146_DEL_16,44796.0,0.0,44796.0
4442,AB_2325_BLR_16,45430.0,0.0,45430.0
4443,AB_2431_HYD_16,44951.0,0.0,44951.0
4444,AB_2376_BOM_16,44852.0,0.0,44852.0
4445,AB_2637_BOM_16,45446.0,0.0,45446.0
4446,AB_2851_IXB_16,44829.0,0.0,44829.0
4447,AB_2323_BLR_16,45286.0,0.0,45286.0
4448,AB_2173_CCU_16,44377.0,0.0,44377.0
4449,AB_2341_BOM_16,44584.0,0.0,44584.0
4450,AB_2364_BLR_16,44757.0,0.0,44757.0
4451,AB_2104_BLR_16,44584.0,0.0,44584.0
4452,AB_2358_GOX_16,44866.0,0.0,44866.0
4453,AB_2380_BOM_16,44866.0,0.0,44866.0
4454,AB_2421_BLR_16,45438.0,0.0,45438.0
4455,AB_2172_BOM_16,44377.0,0.0,44377.0
4456,AB_2405_HYD_16,44951.0,0.0,44951.0
4457,AB_2642_BOM_16,44746.0,0.0,44746.0
4458,AB_2145_AMD_16,44746.0,0.0,44746.0
4459,AB_2510_PNQ_16,44877.0,0.0,44877.0
4460,AB_2608_AYJ_16,44877.0,0.0,44877.0
4461,AB_2324_IXA_16,45286.0,0.0,45286.0
4462,AB_2386_IXB_16,44746.0,0.0,44746.0
4463,AB_2350_DEL_16,44866.0,0.0,44866.0
4464,AB_2385_BOM_16,44746.0,0.0,44746.0
4465,AB_2719_DEL_16,44746.0,0.0,44746.0
4466,AB_2102_AMD_16,45430.0,0.0,45430.0
4467,AB_2332_AMD_16,44463.0,0.0,44463.0
4468,AB_2526_LKO_16,44463.0,0.0,44463.0
4469,AB_2355_DEL_16,44796.0,0.0,44796.0
4470,AB_2541_CCU_16,44710.0,0.0,44710.0
4471,AB_2127_BOM_16,44796.0,0.0,44796.0
4472,AB_2128_DEL_16,44796.0,0.0,44796.0
4473,AB_2377_BLR_16,44710.0,0.0,44710.0
4474,AB_2311_BLR_16,44818.0,0.0,44818.0
4475,AB_2359_BLR_16,44746.0,0.0,44746.0
4476,AB_2505_AMD_16,44877.0,0.0,44877.0
4477,AB_2509_PNQ_16,44757.0,0.0,44757.0
4478,AB_2572_BLR_16,45516.0,0.0,45516.0
4479,AB_2738_BOM_16,44746.0,0.0,44746.0
4480,AB_2312_PNQ_16,44976.0,0.0,44976.0
4481,AB_2365_PNQ_16,44757.0,0.0,44757.0
4482,AB_2550_BLR_16,45516.0,0.0,45516.0
4483,AB_2607_PNQ_16,44877.0,0.0,44877.0
4484,AB_2318_PNQ_16,44398.0,0.0,44398.0
4485,AB_2384_BBI_16,45516.0,0.0,45516.0
4486,AB_2508_AMD_16,44398.0,0.0,44398.0
4487,AB_2124_BOM_1,69658.0,15361.0,54297.0
4488,AB_2510_PNQ_1,62638.0,10735.5,51902.5
4489,AB_2104_BLR_1,66237.0,15016.56,51220.44
4490,AB_2541_CCU_1,68518.0,14054.44,54463.56
4491,AB_1070_BOM_1,75454.0,0.0,75454.0
4492,AB_2334_DEL_1,68066.0,15909.9,52156.1
4493,AB_2120_BOM_1,68378.0,14629.78,53748.22
4494,AB_2642_BOM_1,66829.0,15397.89,51431.11
4495,AB_2424_VNS_1,70403.0,14936.0,55467.0
4496,AB_2437_BLR_1,65421.0,13833.0,51588.0
4497,AB_2406_DEL_5,68993.0,0.0,68993.0
4498,AB_2376_BOM_11,44852.0,0.0,44852.0
4499,AB_2431_HYD_6,69475.0,0.0,69475.0
4500,AB_2135_GAU_8,44852.0,0.0,44852.0
4501,AB_2406_DEL_11,44976.0,0.0,44976.0
4502,AB_2431_HYD_12,44866.0,0.0,44866.0
4503,AB_2366_BLR_10,44852.0,0.0,44852.0
4504,AB_2533_AMD_10,44852.0,0.0,44852.0
4505,AB_2781_BOM_3,66592.0,0.0,66592.0
4506,AB_2376_BOM_5,65806.0,0.0,65806.0
4507,AB_2409_DEL_10,44976.0,0.0,44976.0
4508,AB_2431_HYD_9,44951.0,0.0,44951.0
4509,AB_2439_BOM_12,44852.0,0.0,44852.0
4510,AB_2781_BOM_12,44852.0,0.0,44852.0
4511,AB_2134_BLR_8,44852.0,0.0,44852.0
4512,AB_2366_BLR_13,44852.0,0.0,44852.0
4513,AB_2376_BOM_3,67251.0,0.0,67251.0
4514,AB_2405_HYD_5,73208.0,0.0,73208.0
4515,AB_2409_DEL_7,44866.0,0.0,44866.0
4516,AB_2376_BOM_12,44852.0,0.0,44852.0
4517,AB_2405_HYD_11,44976.0,0.0,44976.0
4518,AB_2407_HYD_10,44976.0,0.0,44976.0
4519,AB_2409_DEL_4,67687.0,0.0,67687.0
4520,AB_2533_AMD_11,44852.0,0.0,44852.0
4521,AB_2108_GWL_13,44852.0,0.0,44852.0
4522,AB_2108_AMD_13,44852.0,0.0,44852.0
4523,AB_2311_BLR_6,67993.0,0.0,67993.0
4524,AB_2364_BLR_9,44818.0,0.0,44818.0
4525,AB_2406_DEL_8,44866.0,0.0,44866.0
4526,AB_2407_HYD_13,44818.0,0.0,44818.0
4527,AB_2432_BLR_6,61046.0,0.0,61046.0
4528,AB_2108_AMD_10,44852.0,0.0,44852.0
4529,AB_2311_BLR_3,66447.0,0.0,66447.0
4530,AB_2405_HYD_8,44866.0,0.0,44866.0
4531,AB_2432_BLR_12,44866.0,0.0,44866.0
4532,AB_2533_AMD_5,68848.0,0.0,68848.0
4533,AB_2108_AMD_5,69252.0,0.0,69252.0
4534,AB_2366_BLR_11,44852.0,0.0,44852.0
4535,AB_2405_HYD_12,44866.0,0.0,44866.0
4536,AB_2409_DEL_13,44818.0,0.0,44818.0
